listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
4511177ha,The Rock House On The Northshore Of Lake Travis,,,"Highland Lake Estates, Lago Vista, TX, USA",3,,145,145,,,,6.0%,2,2,1,1,cabin,No,2017,Within a day,85%,"June 9, 2017",cabin,,,,,Austin,TX
3633825ha,Minutes From Circuit Of Americas Or Downtown Austin! Everything You Need & More!,30.0914951,-97.864066,"Buda, TX, USA",25,,214,250,350,,175,13.0%,2,18,5,3,house,Yes,2013,Within an hour,100%,"June 8, 2017",house,,2607,18,,Austin,TX
866686,The Reserve at Lake Travis Cabin #2—Luxurious Bathroom & Backyard,30.4082044,-97.9945097,"The Reserve At Lake Travis, TX, USA",4,,214,,,,,,2,4,Studio,1,cabin,Yes,2006,Within an hour,,"June 9, 2017",cabin,,800,4,,Austin,TX
887198,"3BR Luxury Villa Reserve at Lake Travis, Sleeps 10",30.409003,-97.9924478,"The Reserve At Lake Travis, TX, USA",0,,773,,,,,,2,10,3,3,condo,Yes,2006,Within an hour,,"June 9, 2017",condo,,3316,10,,Austin,TX
899003,Country adorned dog-friendly home w/ shared pool & hot tub on large property,30.192739,-98.017581,"Dripping Springs, TX, USA",9,4.9,387,,,,,,2,10,3,2,house,Yes,2001,Within an hour,,"June 10, 2017",house,,,10,,Austin,TX
4285229ha,"New Modern 3 Bed 2.5 Bath Home, Easy Access To Major Hwy Minutes To Most Places",,,"Warner Ranch, Round Rock, TX, USA",0,,,150,,,115,,2,10,4,2,house,No,2016,Within a few hours,80%,"June 10, 2017",house,,,,,Austin,TX
4356028ha,NEW! Breathtaking 3BR Pflugerville House!,30.44544,-97.56384,"Pflugerville, TX, USA",1,,291,,,,,,2,6,3,2,house,Yes,1999,Within an hour,,"June 10, 2017",house,,1778,6,,Austin,TX
4469365ha,Pool House on Twin Creeks (SW Austin),30.1334069,-97.8267874,"Manchaca, TX, USA",2,,146,140,,,50,6.0%,2,2,1,1,house,Yes,2017,Within an hour,100%,"June 7, 2017",house,,350,,,Austin,TX
119926,"Lake Travis Waterfront - 4BR/3BA Outstanding Views, Boat Dock",30.3791275,-97.9936142,"Lago Vista, TX, USA",12,4.7,305,275,325,,125,6.0%,2,14,4,3,townhome,Yes,2007,Within a day,100%,"June 3, 2017",townhome,,,14,,Austin,TX
3991177ha,Stay In This Amazing Hill Country Vineyard! Conveniently Located To Salt Lick Bb,30.1299653,-98.0123197,"Driftwood, TX, USA",0,,389,389,,,,20.0%,2,4,2,1,house,Yes,2006,Within a day,100%,"June 9, 2017",house,,550,4,,Austin,TX
866687,The Reserve at Lake Travis Cabin #3 – 1BR Getaway for Two!,30.4082044,-97.9945097,"The Reserve At Lake Travis, TX, USA",1,,256,,,,,,2,2,Studio,1,cabin,Yes,2006,Within an hour,,"June 9, 2017",cabin,,800,2,,Austin,TX
962239,La Aldea House (Full Facility) - Asante Lodging and Events,,,"Dripping Springs, TX, USA",0,,856,745,940,,200,6.0%,2,14,6,6,house,No,2016,Within a day,100%,"June 4, 2017",house,,,,,Austin,TX
4439890ha,Beautiful Lakeside Guest House with Pool and Hot Tub,,,"Spicewood, TX, USA",0,,470,449,,,85,,2,6,3,2,guest house,No,2008,Within 12 hours,100%,"June 9, 2017",guest house,,,,,Austin,TX
4517650ha,"Quiet 4000 Square Foot - 5 Bedroom Home In Round Rock, TX - Monthly Rental",,,"Round Rock, TX, USA",1,,117,,,,125,6.0%,28,10,5,4,house,Yes,2017,Within an hour,100%,"June 9, 2017",house,,,,,Austin,TX
1066568,Vaquero Room (Single Room) In The Estable Building - Asante Lodging And Events,,,"Dripping Springs, TX, USA",1,,139,130,145,,30,6.0%,2,2,1,1,guest house,Yes,2016,,,"May 26, 2017",guest house,,,,,Austin,TX
1068715,Bucolic 4BR/3BA + Casita Guest House w/ Hot Tub and Lanai,30.168725,-98.013013,"Dripping Springs, TX, USA",1,,321,,,,,,2,10,4,4,house,Yes,2006,Within an hour,,"June 9, 2017",house,,2395,10,,Austin,TX
959886,"Spacious 3BR, 2.5BA House at The Reserve at Lake Travis – Pool, Marina",30.4073793,-97.99143576,"The Reserve At Lake Travis, TX, USA",7,,637,,,,,,2,8,3,3,house,Yes,2006,Within an hour,,"June 9, 2017",house,,2291,8,,Austin,TX
1074030,"Lake Travis Point Venture Pet Friendly  Golf Course, Lake Community",30.3824448,-97.9954349,"Lago Vista, TX, USA",0,,450,675,,,150,8.25%,2,9,4,4,house,Yes,2017,Within a few hours,80%,"June 5, 2017",house,,2850,,,Austin,TX
4543915ha,Welcome to Casa Del Lago! GREAT LOCATION RIGHT ON THE LAKE!!! FULLY REMODELED!!,,,"Leander, TX, USA",0,,214,200,250,,125,6.0%,2,9,2,2,townhome,No,2017,,,"June 6, 2017",townhome,,,,,Austin,TX
1066590,Gaucho Room (Single Room) in the Estable Building - Asante Lodging and Events,,,"Dripping Springs, TX, USA",0,,139,130,145,,30,6.0%,2,2,1,1,guest house,Yes,2016,,,"May 25, 2017",guest house,,,,,Austin,TX
1066473,Esta Noche Room (Single Room) in the La Aldea Building Asante Lodging and Events,,,"Dripping Springs, TX, USA",0,,158,135,175,,30,6.0%,2,2,1,1,guest house,Yes,2016,,,"June 6, 2017",guest house,,,,,Austin,TX
60070,The Famous FloatHouse on Lake Travis,30.47490311,-97.90986633,"Trails End At Lake Travis, TX, USA",10,,375,350,,,,6.0%,2,14,4,1,house,No,2005,Within a few hours,100%,"June 9, 2017",house,,1400,14,,Austin,TX
3651163ha,5 Minutes Away From Formula 1 Track,30.169317,-97.613615,"Meadows At Berdoll, Austin, TX, USA",0,,900,900,,,,8.25%,3,8,3,3,house,No,2013,Within a few days,30%,"October 26, 2016",house,,,8,,Austin,TX
3648810ha,Looking For The Perfect House To Rent During Race Week?,30.076464,-97.920958,"Buda, TX, USA",0,,500,600,,,,,5,8,4,2,house,No,2013,Within a few days,10%,"August 6, 2014",house,,,8,,Austin,TX
