listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
617083,"Beautiful Family Home. Large Yard, View, Parks, Shops, Dining, Downtown in Minut",45.51511,-122.59155458,"Mount Tabor, Portland, OR, USA",20,4.7,246,200,250,,145,11.5%,2,8,3,2,house,Yes,2014,Within a day,100%,"June 9, 2017",house,,2800,,,Concord,SC
285987,Peaceful Garden Apt. Close to Mt. Tabor Park & Downtown Bus,45.52162552,-122.59931946,"North Tabor, Portland, OR, USA",100,,110,110,,,,11.5%,3,4,1,1,apartment,Yes,2010,Within a few hours,90%,"June 2, 2017",apartment,,650,4,,Concord,SC
489016,3-Level Spacious and bright Cape Cod - Recently remodeled with midcentury charm,45.528808,-122.581674,"Montavilla, Portland, OR, USA",15,4.9,100,100,,,,,30,6,3,1,house,Yes,2013,Within a few hours,100%,"May 25, 2017",house,,2400,6,,Concord,SC
3673799ha,"Corporate Home, Near 4 Intel Locations, The Hillsboro Stadium & Airport",45.495744,-122.932708,"Witch Hazel, Hillsboro, OR, USA",31,4.8,136,150,,,,1.0%,4,6,4,2,townhome,Yes,2014,Within a day,100%,"June 9, 2017",townhome,,2000,6,,Concord,SC
701162,Close to downtown and the Pearl.,45.54026,-122.657243,"Irvington, Portland, OR, USA",34,4.9,169,175,,,,,2,4,2,1,condo,Yes,2015,Within a day,90%,"June 7, 2017",condo,,875,4,,Concord,SC
428191,"Charming home, lovely quiet street. Walk to best restaurants shops etc.",45.507744,-122.652292,"Ladd's Addition, Portland, OR, USA",61,4.6,184,,,,100,11.5%,2,6,2,2,cottage,Yes,2012,Within 12 hours,100%,"June 9, 2017",cottage,,,6,,Concord,SC
758825,NW Downtown Studio with Parking,45.5257091,-122.6771868,"Old Town Chinatown, Portland, OR, USA",29,4.1,150,100,,,,12.5%,,2,1,1,apartment,Yes,2015,Within a few hours,100%,"June 9, 2017",apartment,2,500,2,building,Concord,SC
707823,Modern Alberta Arts Studio,45.56018405,-122.63510417,"Alberta Arts District, Portland, OR, USA",50,4.9,100,95,100,,50,,2,4,1,1,studio,Yes,2015,Within an hour,100%,"June 7, 2017",studio,2,525,4,cottage,Concord,SC
4253265ha,Amazing 9th Avenue Apartment,45.5194205,-122.6813299,"Downtown, Portland, OR, USA",14,4.9,240,,,,,,1,4,1,1,apartment,No,2011,Within an hour,,"June 9, 2017",apartment,,,4,,Concord,SC
704856,Brand New 1BD/1 BA Across From Sellwood Park,45.4683909,-122.658732,"Sellwood - Moreland, Portland, OR, USA",18,4.9,108,120,,,50,,3,4,1,1,apartment,Yes,2015,Within 12 hours,100%,"May 15, 2017",apartment,2,550,4,house,Concord,SC
993876,Enjoy the Heart of the Trendy South Waterfront nearby Downtown Portland Oregon,45.496611,-122.6697317,"South Waterfront, Portland, OR, USA",1,,65,63,,,,,30,2,1,1,condo,Yes,2017,Within 12 hours,100%,"June 7, 2017",condo,4,775,,building,Concord,SC
263725,River Front Pearl...How Can You Resist...!!!,45.52860641,-122.67359924,"Old Town Chinatown, Portland, OR, USA",14,4.8,184,,,,,,7,2,1,1,condo,Yes,2009,Within 12 hours,90%,"June 8, 2017",condo,1,690,2,,Concord,SC
381329,Portland: Business/Pleasure Butternut Condos: Saffron Condo,45.5121541,-122.6109374,"Mount Tabor, Portland, OR, USA",19,4.9,100,,,,,,31,4,1,1,condo,Yes,2011,Within 12 hours,100%,"May 30, 2017",condo,1,600,4,,Concord,SC
425714,Beautiful Detached Cottage in Mississippi Neighborhood,45.558528,-122.674091,"Mississippi District, Portland, OR, USA",41,4.9,130,120,,,50,13.5%,2,4,1,1,guest house,Yes,2012,Within an hour,100%,"June 5, 2017",guest house,,342,4,,Concord,SC
496637,1. Like New Condo In Great Fun Northwest Location! Close to it all!,45.5363206,-122.7018322,"Uptown, Portland, OR, USA",30,4.6,167,125,135,,100,11.5%,2,4,1,1,condo,Yes,2013,Within an hour,100%,"June 9, 2017",condo,1,968,4,,Concord,SC
462894,Vintage Hawthorne Restored 1BD/1BA,45.5110263,-122.6247506,"Hawthorne, Portland, OR, USA",10,,73,,,,100,,30,3,1,1,apartment,Yes,2012,Within 2 days,90%,"May 24, 2017",apartment,1,850,3,,Concord,SC
993787ha,"TROPICAL OASIS- SW Portland, Bull Mt -  Hot Tub - Fire Pit - Gateway to Wineries",,,"Bull Mountain, Tigard, OR, USA",33,,120,120,,,,,3,2,1,1,house,Yes,2012,Within a few hours,100%,"June 9, 2017",house,,800,2,,Concord,SC
220161,Beautiful Forested Loft in Nw Hills Secluded Yet Close to Town,45.57806778,-122.80286407,"Forest Park, Portland, OR, USA",145,4.8,134,109,119,,60,13.3%,2,4,1,1,guest house,Yes,2008,Within an hour,100%,"June 9, 2017",guest house,,1500,4,,Concord,SC
335573ha,Charming cozy cottage secluded in private woods in great close in location.,45.452351,-122.427653,"Damascus, OR, USA",30,,100,125,,,,6.0%,2,2,1,1,cottage,Yes,2010,Within a day,90%,"May 22, 2017",cottage,,,2,,Concord,SC
4082414ha,Amazing Park Avenue Apartment,45.5154031,-122.6827212,"Downtown, Portland, OR, USA",20,4.8,273,,,,,,1,5,2,2,apartment,Yes,2011,Within an hour,,"June 9, 2017",apartment,,,5,,Concord,SC
353730,Luxury 2-BR Apartment in Northwest District,,,"Nob Hill Alphabet District, Portland, OR, USA",103,4.9,169,190,,,,,3,4,2,1,apartment,Yes,2011,Within 12 hours,100%,"June 9, 2017",apartment,1,1400,4,house,Concord,SC
741918,Spacious Portland home in the heart of the east side- family and Pet Friendly,45.5236859,-122.6465061,"Kerns, Portland, OR, USA",1,,120,,,,,,30,8,3,2,house,Yes,2015,Within a day,90%,"May 26, 2017",house,,2100,8,,Concord,SC
604863,"Hot Tub, Pool Table, Theater Rm, 3200 SF Mid-Century Modern. 8 minutes from PDX!",45.61506579,-122.57619895,"Vancouver Heights, Vancouver, WA, USA",74,,346,325,375,,150,10.4%,2,16,5,3,house,Yes,2014,Within a day,90%,"June 8, 2017",house,,3200,16,,Concord,SC
991763,"Modern Comfort, Vintage Charm",45.562045,-122.631401,"Alberta Arts District, Portland, OR, USA",5,,295,295,,,125,11.5%,2,6,3,2,house,Yes,2017,Within a day,100%,"June 8, 2017",house,,2200,6,,Concord,SC
916561,Private Guest House On A 10 Acre Estate Surrounded By Hazelnut Orchards,45.439472,-123.026121,"Hillsboro, OR, USA",13,,142,129,149,,95,10.8%,,6,2,2,house,Yes,2016,Within an hour,100%,"June 9, 2017",house,,1600,6,,Concord,SC
235163,"Stunning Portland Vacation Flat, Prime SE Location, Huge Private Patio",45.49275208,-122.63531494,"Creston - Kenilworth, Portland, OR, USA",51,4.6,229,239,279,,105,3.7%,1,7,2,2,house,Yes,2009,Within a few hours,100%,"June 9, 2017",house,,1250,7,,Concord,SC
712243,"Quiet Home, One Block to Glendoveer Golf Course, 10 minutes to Airport",45.5347,-122.511894,"Wilkes, Portland, OR, USA",8,4.9,125,,,,,,30,6,3,2,house,Yes,2015,Within a few hours,100%,"May 4, 2017",house,,,6,,Concord,SC
802674,26 Retreat In The Trees,45.4898346,-122.6784839,"Homestead, Portland, OR, USA",16,4.8,129,125,150,,60,12.5%,2,6,2,1,apartment,Yes,2015,Within 12 hours,100%,"June 9, 2017",apartment,1,800,6,building,Concord,SC
302210,Experience 1908 True Craftsman Home: Right Above Downtown,45.5033226,-122.70550537,"Portland Heights, Portland, OR, USA",51,4.3,175,175,,,,,3,8,3,2,house,Yes,2010,Within a few days,75%,"June 3, 2017",house,,,8,,Concord,SC
561840,"Newly Remodeled, Industrial-Chic in Alberta Arts",45.55957,-122.657241,"Alberta, Portland, OR, USA",31,4.8,195,195,,,90,11.5%,2,6,2,1,house,Yes,2014,Within a few hours,100%,"June 9, 2017",house,,1000,6,,Concord,SC
872456,"Wonderful Home Near Nike, Intel And Shopping",45.496563,-122.874188,"Aloha, OR, USA",8,4.6,142,139,149,,,,2,8,3,3,townhome,Yes,2015,Within an hour,80%,"June 4, 2017",townhome,,,8,,Concord,SC
749324,Portland NW 23rd Avenue Victorian,45.528568,-122.699637,"Nob Hill, Portland, OR, USA",20,4.8,150,175,,,100,,4,2,1,1,apartment,Yes,2011,Within 12 hours,100%,"June 6, 2017",apartment,1,800,2,house,Concord,SC
784553,"Close In, Clean And Spacious Apartment, Public Transit, Walk: Pub, Grocery, Etc",45.522259,-122.599249,"North Tabor, Portland, OR, USA",24,4.3,79,79,89,,35,9.0%,3,4,1,1,apartment,Yes,2015,Within an hour,100%,"June 8, 2017",apartment,,900,4,house,Concord,SC
443920,Lovely SW Victorian House with Hot Tub,45.482355,-122.719699,"Hayhurst, Portland, OR, USA",33,4.8,225,200,,,,12.5%,2,6,3,2,house,Yes,2012,Within a few hours,100%,"June 9, 2017",house,,2500,6,,Concord,SC
