listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city
708795,Roscoe Village- Sleek & Snazzy! Steps away to Dining & Pubs!,41.9458482,-87.67930007,"Roscoe Village, Chicago, IL, USA",34,4.9,199,199,,,,21.4%,3,4,2,1,apartment,Yes,2011,Within a few hours,100%,"June 7, 2017",apartment,3,900,4,building,Chicago
4086999ha,Lincoln Park Living - Suite 1:  5 queen beds / 2 full bath / sleeps 10!,41.93241352,-87.65771234,"Lincoln Park, Chicago, IL, USA",10,4.9,239,129,229,,100,21.4%,2,10,2,2,apartment,Yes,2015,,100%,"June 2, 2017",apartment,1,1000,10,building,Chicago
3645755ha,Luxury 42nd floor (11) Balcony-2 bed / 2 bath in Magnificent Mile,41.8900169,-87.6305613,"Near North Side, Chicago, IL, USA",23,4.9,447,,,,,,2,6,2,2,apartment,Yes,2010,Within a few hours,,"June 6, 2017",apartment,44,1320,6,,Chicago
653828,"Affordable Luxury! Corner Unit w/Amazing Views, Perfect Location, Free Parking!",41.8944432,-87.6412431,"River North, Chicago, IL, USA",25,4.9,470,495,,,,17.4%,2,6,2,2,apartment,Yes,2007,Within an hour,100%,"June 6, 2017",apartment,,,6,building,Chicago
375331,Roscoe Village- Steps Away to Cute Shops & Dining Sleeps 4-6,41.94552994,-87.67938232,"Roscoe Village, Chicago, IL, USA",42,,249,249,,,,21.4%,3,6,2,1,apartment,Yes,2011,Within an hour,100%,"June 7, 2017",apartment,1,1200,6,,Chicago
3645756ha,Magnificent Mile with Private Balcony on 46th floor with great views,41.8919498,-87.6285326,"Near North Side, Chicago, IL, USA",12,,489,,,,,,2,6,2,2,condo,Yes,2010,Within a few hours,,"June 6, 2017",condo,,1320,6,,Chicago
852513,Two bedroom In Old Town,41.91420497,-87.63912166,"Lincoln Park, Chicago, IL, USA",13,3.8,352,185,245,,,,1,6,2,2,apartment,Yes,2016,Within 12 hours,100%,"June 5, 2017",apartment,3,1200,6,building,Chicago
4207557ha,South Loop 28th Floor- STUNNING views- park free!,41.8532022,-87.6230478,"South Loop (Chicago, IL, USA)",12,4.7,275,275,295,,,17.4%,3,6,2,1,condo,Yes,2016,Within 12 hours,100%,"June 5, 2017",condo,28,900,6,building,Chicago
887885,River North's Rock N' Roll - Sleeps 6,41.8967914,-87.6353086,"Near North Side, Chicago, IL, USA",11,4.3,360,349,379,,75,8.0%,2,6,2,2,condo,Yes,2016,Within an hour,100%,"June 6, 2017",condo,2,1200,6,,Chicago
916963,"NEW - 4 Bedroom 3 Bath Duplex, Modern Design, Sleeps 10!",41.922861,-87.6483049,"Lincoln Park, Chicago, IL, USA",2,4.5,461,225,400,,170,21.4%,3,10,4,3,barn,Yes,2016,Within a day,90%,"June 3, 2017",barn,,1900,10,,Chicago
